CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_Inactive_12_mon,Credit_Limit,Total_Trans_Amt
797414733,0,37,3,3,2005.0,2439
709321908,1,47,3,2,7498.0,1676
708162558,0,64,0,1,3250.0,1355
766550808,0,45,3,6,4195.0,4430
710136258,1,33,2,2,1806.0,2833
709635858,0,56,3,2,2235.0,1229
797234508,0,51,3,2,30899.0,1481
798972183,1,49,2,3,1643.0,2520
711588708,1,50,2,3,1438.3,1863
714273708,0,53,4,2,4753.0,2242
789193383,0,65,0,1,2644.0,3495
717888108,0,47,3,3,2872.0,3635
716403633,0,60,0,3,3426.0,4467
711455133,0,55,3,3,12948.0,2481
719543208,0,38,3,3,13220.0,3789
713574708,0,39,3,2,1640.0,3124
713379258,0,32,1,1,4097.0,15925
711848658,0,35,3,3,2259.0,1790
720016308,0,62,1,2,1927.0,4199
713919183,0,50,3,3,13824.0,4630
715190283,0,57,1,3,3672.0,1464
721449408,0,40,4,2,2812.0,4763
715518783,0,48,3,3,3882.0,13980
717682233,0,49,4,2,6139.0,7906
708871158,0,60,1,3,28701.0,3516
714671658,0,38,5,5,2153.0,4268
779859558,1,54,3,2,2452.0,2398
717631908,1,56,2,3,4390.0,8454
709056558,0,43,3,3,2800.0,1994
712160058,1,59,2,5,1438.3,2146
709837308,0,34,3,1,7531.0,3833
720519333,1,59,2,3,2721.0,2594
716365233,0,53,1,3,1665.0,4881
780106908,0,53,1,2,8154.0,1379
713600958,0,50,1,5,34516.0,3647
717790233,0,37,2,2,1438.3,4730
767687208,0,31,2,3,34516.0,2329
715803933,0,47,1,2,9090.0,4422
718766058,1,56,2,2,1438.3,2123
796029483,0,49,3,3,2174.0,3890
768886533,0,37,3,1,4940.0,3246
780073158,0,59,0,1,3790.0,4455
714081558,0,33,0,2,2613.0,1387
789907533,1,49,3,2,4576.0,3100
717277833,0,27,1,2,2339.0,2294
718663983,0,38,1,2,3466.0,13140
790119408,1,48,3,3,4960.0,2430
712069008,0,42,4,2,2260.0,1614
823615983,1,54,2,1,3682.0,1642
789158433,0,49,2,1,2497.0,2922
708864708,0,46,3,2,24869.0,1409
718416858,0,42,5,3,10607.0,1903
710570058,1,44,1,2,3101.0,2512
787974108,1,37,1,2,1793.0,2374
714244383,0,39,3,2,33406.0,1529
713933658,0,56,0,6,2463.0,4118
717788958,0,31,0,1,21615.0,16464
714159858,0,57,0,2,5387.0,1546
772145658,0,43,4,1,16043.0,1394
789481233,1,39,2,3,2220.0,2859
720250158,0,45,2,3,23218.0,1749
719470458,1,46,3,4,4026.0,1102
717592758,1,44,3,2,1606.0,2418
822061683,0,38,1,3,23391.0,4106
779809908,0,44,3,2,3084.0,12739
719363283,0,59,0,1,1438.3,1904
771626283,0,54,2,3,34516.0,15033
711866358,0,42,3,2,10136.0,4429
721385433,0,64,0,3,2787.0,1662
710462433,0,45,4,2,17625.0,1773
709530408,0,45,4,3,34516.0,8007
711646908,1,39,3,2,7821.0,2010
721475133,0,54,1,3,26053.0,2768
716546283,0,39,3,3,13049.0,3944
787921383,1,53,0,4,34516.0,1461
715731033,0,50,3,1,33996.0,3569
807030858,0,51,4,3,34516.0,1795
719577258,1,43,2,3,6811.0,1937
814471983,0,42,3,3,27310.0,1537
715479483,0,35,2,2,15279.0,2079
712146558,0,48,5,2,2364.0,3230
788761608,0,26,0,3,10286.0,2564
789698733,0,40,4,3,4788.0,4438
715675458,0,51,1,1,6346.0,3837
708679383,0,44,2,1,4852.0,1775
717084708,0,45,4,4,2484.0,3802
772189308,0,59,1,2,2601.0,4899
769411758,0,43,1,3,20013.0,1518
711727083,0,50,1,1,2833.0,14341
778693458,1,32,1,3,12616.0,1376
711426033,0,49,2,2,11332.0,3806
709494483,0,63,0,2,2420.0,1730
709045683,0,42,3,2,3549.0,3921
808732458,0,48,3,3,6626.0,2838
716390958,1,45,4,4,26107.0,1697
818687958,0,48,2,3,6383.0,4462
711438033,0,57,1,3,1894.0,5750
718284408,0,43,3,2,2415.0,3970
712347258,0,43,2,3,2209.0,4419
720774183,0,40,1,2,2579.0,4300
718791708,1,48,2,2,16362.0,2228
714131058,0,30,0,5,18513.0,1567
720251358,1,54,2,3,3591.0,2313
803957508,0,52,2,1,15904.0,1433
778832883,0,47,3,3,8257.0,13769
795599883,1,57,2,6,2404.0,2511
713315433,0,61,2,1,18571.0,15802
745124658,0,42,3,2,2563.0,4838
789187908,0,56,2,2,11102.0,1448
710475408,0,33,3,2,14918.0,2171
710581758,0,52,2,2,3360.0,1309
788474658,0,55,3,2,16208.0,1842
788275083,0,46,3,3,15483.0,4678
719070108,0,44,2,1,34516.0,1729
714519408,1,44,3,3,5357.0,1979
717463608,0,38,1,3,2346.0,4116
715162608,1,48,2,2,2168.0,2499
712804383,0,56,0,1,2143.0,4684
815840283,0,51,2,6,7744.0,16059
770871708,0,62,0,1,2591.0,2123
709813008,0,44,3,3,3398.0,4509
716596308,0,40,3,2,3919.0,1872
712658283,0,36,3,2,3701.0,3222
717418158,0,42,5,1,34516.0,1230
713914683,0,44,1,4,1484.0,4819
823578483,0,44,4,1,1438.3,4429
714111333,0,55,1,1,5381.0,1910
709453833,0,48,4,2,11164.0,4227
713804883,1,46,4,2,1836.0,1799
721049658,0,53,3,3,2506.0,1687
787463508,1,26,0,2,2469.0,1027
711556533,0,43,1,3,9851.0,1212
790023408,0,47,3,2,2915.0,4037
717940008,0,57,2,2,3251.0,3228
779051808,0,35,1,2,2546.0,4145
714257958,0,41,3,2,1738.0,4220
709810458,0,56,0,2,1579.0,4241
787519683,0,41,2,2,3028.0,4727
823566408,0,44,3,2,1438.3,4625
718360083,0,39,4,3,25790.0,2443
757710783,1,36,1,2,1493.0,2516
787506558,0,50,3,1,10762.0,4509
779016408,0,37,3,1,2229.0,1583
708702258,1,40,3,2,3698.0,2051
712256358,0,40,3,3,22729.0,13672
790017858,0,47,3,1,3979.0,4598
713382558,0,57,3,1,2063.0,4304
715627833,0,48,3,2,34516.0,4539
721284258,0,53,2,1,7181.0,1636
814760358,0,53,3,2,14627.0,7766
710061783,1,49,1,1,14973.0,4517
719075883,0,38,3,3,2363.0,3904
811475733,1,53,1,2,3339.0,2432
712950783,1,48,4,2,2732.0,739
718689258,0,39,2,2,1693.0,4203
716447733,0,32,3,3,6407.0,1921
708572658,0,49,5,1,29531.0,15039
780581508,0,58,1,2,16677.0,1410
714278958,0,39,2,1,9347.0,2201
718599108,0,50,3,3,3230.0,4419
712783083,1,48,4,2,3607.0,2013
778459833,0,42,5,2,11880.0,1789
772585008,0,48,4,3,3187.0,5111
710667708,0,47,2,3,12510.0,14018
708600033,0,46,2,3,1610.0,4958
711047658,0,46,3,2,1781.0,4775
709583133,0,53,3,3,3326.0,1627
717451833,0,45,3,3,20356.0,4547
717806133,0,40,2,3,23603.0,1382
789296133,0,35,3,1,12287.0,4601
711562833,1,35,4,3,12634.0,717
710527533,1,45,5,3,4982.0,8586
713639058,1,49,3,3,1511.0,1329
711649908,0,33,3,3,1438.3,4208
716966808,0,47,1,3,11722.0,1497
709215708,0,49,2,2,18253.0,3737
712572858,0,38,3,1,3413.0,3831
816517683,0,38,2,3,7530.0,14719
771163533,0,52,1,2,1438.3,4617
719466558,0,60,0,2,4546.0,1361
721188033,0,48,5,3,6797.0,16171
708298233,1,49,3,2,6184.0,1756
715281933,0,43,3,3,1438.3,4401
713519508,0,47,4,1,1983.0,5065
788835408,1,49,3,3,2910.0,2648
797748708,0,44,4,3,3936.0,5001
778908783,0,52,3,3,27751.0,1427
714752208,0,42,1,1,2393.0,978
721113333,0,54,0,2,1740.0,4751
789310833,0,44,3,2,4513.0,3164
714493983,0,57,2,2,4682.0,4322
758833758,0,45,4,3,1862.0,3520
715932708,0,41,3,3,5813.0,4365
715031433,0,57,2,3,6248.0,4664
717713283,0,42,3,3,8628.0,1675
778428108,0,36,1,5,6091.0,17437
708927108,1,53,2,3,12778.0,1133
711967158,0,35,3,3,2211.0,4359
710017758,0,44,4,2,11346.0,3784
721467258,0,58,1,2,2165.0,1541
807587433,1,56,2,6,1438.3,2229
789111483,0,46,3,3,16546.0,4255
712682583,0,44,5,2,5947.0,4984
716075208,0,32,3,2,4561.0,1874
719692983,0,36,2,3,4934.0,2747
721530633,0,51,2,1,3785.0,15209
709339758,0,43,3,2,11926.0,3778
718090233,1,56,3,3,10016.0,2804
711736083,1,47,4,3,6769.0,4885
820920408,0,53,2,2,3685.0,4012
715022133,0,53,2,2,6363.0,1256
713994108,0,40,5,1,4155.0,15851
710439483,0,51,2,4,2581.0,4431
826473858,0,44,1,1,4274.0,4820
711856683,0,51,3,3,1590.0,7352
797169633,0,41,4,3,34516.0,3127
708428958,0,39,2,3,34516.0,9179
789579033,0,43,3,3,4878.0,5021
708266883,1,34,2,2,1666.0,2312
717174558,1,57,1,3,9129.0,7733
765731433,0,48,3,4,7860.0,3512
717464958,0,55,2,2,10858.0,14475
714012258,0,44,2,2,2429.0,4122
718338708,0,49,1,2,5481.0,3380
715199808,0,39,3,3,33905.0,15335
715593783,0,52,1,2,14858.0,4286
718824783,0,50,2,1,2966.0,1986
719511783,0,48,1,2,1438.3,4916
718484283,0,57,3,1,3478.0,1409
718650258,0,54,3,3,6146.0,12956
715601808,0,50,3,2,34516.0,16692
778928283,0,57,3,2,2742.0,1389
712184133,0,41,5,3,2178.0,5089
720521808,0,38,1,3,25662.0,1484
819376683,0,54,1,3,28570.0,15130
712855683,0,50,2,2,3350.0,4906
719732433,0,54,2,3,12815.0,3771
710558058,0,46,3,3,4317.0,1619
770190258,0,49,3,1,7037.0,7678
709695333,0,48,2,2,10227.0,3577
768720708,0,41,3,4,3280.0,4268
715411608,0,45,3,1,1663.0,2978
709794333,0,29,0,2,2827.0,1608
711389358,1,42,3,3,5791.0,2516
711274458,1,38,3,3,1438.3,2478
708588408,0,53,3,2,6836.0,4421
720527058,0,39,1,3,2310.0,4343
716214108,0,44,4,2,6426.0,4892
714106833,0,57,3,3,5225.0,4239
718357458,0,48,5,3,3862.0,15282
719296383,0,38,2,2,34516.0,7885
713578608,0,58,0,4,1438.3,4082
712557708,0,35,1,2,6391.0,2274
787584108,0,55,3,2,3436.0,1097
713735508,0,35,3,1,11927.0,1986
714313608,0,36,4,3,4228.0,4356
709779258,0,53,3,3,1438.3,4075
817925058,0,50,2,1,5660.0,1932
719131533,0,29,0,2,2585.0,3519
719206308,0,32,1,2,4116.0,1657
714702033,0,43,4,3,1971.0,5446
773827008,0,47,4,2,2405.0,1087
708398283,0,37,1,2,4394.0,1377
714738858,0,52,1,1,2873.0,4620
757643733,0,42,2,3,3223.0,4916
711392508,0,37,2,2,1438.3,4513
714457083,0,52,2,3,3456.0,1332
711559008,0,40,4,1,11642.0,9137
737962608,0,48,4,3,3745.0,4550
715610733,1,60,1,1,3735.0,8193
711851583,0,50,2,2,8220.0,4794
770874483,0,54,1,1,2876.0,4302
789823383,0,44,3,3,2786.0,4532
718373658,0,41,3,3,5841.0,3817
808950108,0,39,2,5,1438.3,4409
771342183,1,53,3,3,1625.0,2314
716522583,0,48,3,3,2335.0,1362
708416433,1,41,1,3,2372.0,2499
787723758,0,58,3,1,3603.0,14235
819051183,0,47,4,1,16349.0,16207
719365233,0,34,4,3,7664.0,15077
712470033,0,44,3,3,4539.0,2960
716171358,0,51,4,3,4436.0,4460
755593983,0,50,1,1,7985.0,3873
811965558,0,46,4,3,13743.0,9406
798481383,1,40,3,1,2694.0,2684
714392808,0,51,3,4,13933.0,3504
771602883,0,42,3,5,4147.0,1776
716421633,1,43,3,2,3523.0,3174
719136183,0,48,3,1,3541.0,3410
721382208,0,38,2,1,3140.0,13677
713004933,1,40,3,2,6813.0,2634
711160233,0,32,1,3,12024.0,14551
719071158,1,54,0,2,34516.0,3901
809358708,0,38,3,2,34516.0,3514
715921758,0,36,2,3,1438.3,2882
721212258,0,48,4,3,30210.0,7403
715398858,0,57,3,3,2525.0,4360
780064983,0,44,1,1,34516.0,7665
710733183,0,46,3,1,1438.3,3631
716924058,0,58,2,1,6175.0,1417
718376583,1,52,2,3,34516.0,5806
720050208,0,27,1,1,4255.0,2236
809976033,0,49,2,3,7819.0,1582
711691608,1,46,4,3,2881.0,2450
708099183,0,37,2,2,5723.0,2732
771338658,0,46,2,3,11670.0,4277
719216508,0,55,1,2,3258.0,4960
809452383,0,37,2,1,1438.3,4733
710110683,0,52,2,1,7879.0,4844
711278283,0,61,1,1,8604.0,4705
788778033,0,39,2,2,12338.0,15869
789973308,0,44,1,3,24312.0,1341
715020933,1,44,4,3,15944.0,9360
715038033,0,61,1,3,7169.0,8216
712238958,0,45,4,2,7231.0,15571
711817158,0,30,2,3,3143.0,2510
715749108,0,48,3,1,34516.0,3205
713438358,0,41,4,1,5417.0,1768
721174008,0,37,2,3,7607.0,4495
711302883,0,50,0,2,2165.0,4194
709452633,0,56,4,1,8881.0,2027
714969183,0,46,2,3,3123.0,4117
719413383,0,32,1,3,33711.0,14880
714909108,0,33,3,3,4838.0,2641
715883358,0,52,3,3,18352.0,1454
708414033,0,50,4,3,2845.0,3730
716875083,0,26,0,3,4152.0,2351
710626758,0,44,4,1,2761.0,3706
714431058,0,41,3,2,4210.0,4342
711863433,0,30,1,3,3789.0,15670
719320833,0,39,2,3,5471.0,1992
751227183,0,36,2,3,5346.0,2283
755953308,0,62,0,1,2644.0,1194
710569233,0,46,3,1,11814.0,9185
708948483,1,54,3,3,34516.0,8444
752648883,0,49,2,3,2018.0,4842
767269908,0,36,2,3,3158.0,2973
718064283,0,46,3,3,11501.0,1481
715065483,0,45,3,3,8121.0,1914
712107783,0,49,4,2,17350.0,16132
815308683,0,46,3,3,18927.0,3101
712337208,0,59,2,3,23731.0,13647
708549033,0,50,1,1,2055.0,5025
711275433,1,47,4,3,18873.0,2021
710563458,0,43,1,3,9535.0,4210
721011858,0,63,1,3,1438.3,3913
789298833,0,51,2,2,23453.0,7555
713253858,1,50,1,2,1461.0,2176
768460908,0,59,1,3,6035.0,1551
711079308,1,40,3,2,15186.0,1884
716628633,0,41,4,3,4388.0,4406
714926508,0,52,2,4,34516.0,2275
719213133,0,53,1,1,2432.0,3670
805516608,0,50,1,1,34516.0,7755
710186958,0,45,3,3,9294.0,4431
716170308,0,27,0,1,13439.0,4715
712636308,0,65,2,2,2658.0,1627
793889508,0,48,2,3,4076.0,1235
710277183,0,34,3,2,2313.0,4317
720067083,0,30,0,1,1536.0,3904
770581983,0,55,4,1,1438.3,4885
710015733,1,41,1,3,2029.0,3142
817422408,0,45,3,2,2059.0,4110
788784258,0,60,2,2,3007.0,1475
708367908,0,56,1,1,3022.0,4390
711190233,0,34,3,2,4549.0,13804
709171308,0,30,1,3,15795.0,13173
778523733,0,38,3,1,13637.0,3625
711580908,0,52,3,3,3028.0,4119
718566858,0,46,2,2,1438.3,5005
711716133,1,42,3,3,1585.0,2360
801977733,0,40,2,2,2395.0,4481
716617608,0,50,1,3,1560.0,1936
779502333,1,50,4,3,34516.0,1480
719538183,0,47,1,4,20789.0,4105
788465583,0,42,3,3,6330.0,3029
712805658,0,56,3,3,2258.0,4803
719471433,0,31,0,3,2917.0,1831
787491483,0,41,3,2,30733.0,3455
813967983,0,44,2,1,1701.0,4471
714374133,1,56,2,3,15769.0,602
714878508,0,48,2,3,5483.0,2051
803398983,0,35,3,2,1511.0,4823
741344808,0,39,2,2,5634.0,2905
717093858,0,49,2,3,2154.0,3664
717541308,0,61,2,2,2602.0,4838
734924658,0,47,5,3,1478.0,4123
794581533,0,52,2,3,2749.0,3882
717448383,1,41,4,2,4428.0,2331
713105508,0,46,3,3,34516.0,3754
804670758,0,48,5,3,20974.0,15903
717017808,0,62,0,1,9065.0,4693
798280683,0,37,3,3,2626.0,4714
719962458,0,44,2,2,2561.0,4869
772782708,0,50,3,2,31383.0,1721
714225333,0,48,4,1,2930.0,1545
717992433,0,50,4,1,11900.0,14666
718324983,0,60,0,3,1634.0,4522
796544133,0,54,1,3,2456.0,4468
717376758,0,56,2,3,2238.0,4108
709479558,0,36,4,2,2758.0,3073
713893308,0,45,3,1,3291.0,1984
711183558,0,49,0,1,2221.0,8618
715034358,0,41,2,2,14302.0,1505
712993008,0,58,1,3,3819.0,4533
715107033,0,33,1,2,6551.0,2429
788259558,0,59,0,3,1570.0,1430
715976433,0,42,3,2,7802.0,4212
721399833,0,43,2,1,2032.0,4736
714058308,1,43,5,3,2689.0,1941
825838908,0,39,1,5,1961.0,4846
808705758,0,43,3,2,20348.0,1624
771474108,0,40,2,2,1794.0,4455
709671708,0,61,0,2,19354.0,1207
820346133,0,59,2,1,9344.0,4154
719264058,0,51,0,2,5862.0,4305
716580033,0,53,3,1,21178.0,1872
721211433,0,42,4,2,3322.0,13784
789494133,0,30,0,4,2490.0,2441
787659483,0,58,1,2,1438.3,4223
720458883,0,29,1,2,12495.0,14524
708859158,0,47,4,1,1438.3,4341
771854808,0,45,4,2,2731.0,3915
709625733,0,50,2,2,9690.0,4620
714818058,0,36,4,3,1438.3,4591
780689733,0,65,0,2,11332.0,2758
789731433,0,26,0,2,2063.0,2602
789670533,0,41,2,1,1438.3,4300
721480158,1,50,2,3,1438.3,2370
818336508,0,50,2,2,32719.0,4037
717819633,0,49,3,1,3949.0,4124
713364783,0,42,1,3,3453.0,8108
709646433,1,59,1,4,5043.0,10170
767376483,0,27,1,3,1893.0,5176
789613083,0,47,3,3,1943.0,5108
820694133,1,60,0,1,5549.0,2412
713536158,0,65,1,3,4189.0,1597
719366358,0,51,3,3,7319.0,1233
789175683,0,49,2,3,10741.0,8352
787452333,1,39,1,2,2024.0,2870
719491233,0,55,1,2,3515.0,4313
718702908,0,53,2,2,1543.0,4312
712084383,0,63,1,2,7936.0,4247
812235108,0,44,2,3,4057.0,4301
711459483,0,43,3,2,2242.0,4845
713766183,0,49,0,3,16156.0,4160
718767183,0,45,4,3,2192.0,4905
719294433,0,63,1,3,16312.0,4366
789466008,0,47,5,3,24033.0,3578
721451208,1,54,2,3,30540.0,1980
716835033,0,54,2,3,13126.0,1836
713810658,0,44,3,2,3384.0,13152
720688158,0,37,3,2,2282.0,2751
717804783,0,40,3,3,6587.0,4160
717100833,0,37,2,6,3148.0,1401
717030633,0,46,4,3,2369.0,3034
712166583,0,45,0,3,4096.0,3490
751166508,0,57,3,1,34516.0,14287
715760733,0,58,4,3,7803.0,1199
714594933,0,44,2,3,7065.0,3758
802031583,0,53,2,1,22855.0,3711
713583408,1,51,4,3,4708.0,2179
719768658,0,31,0,3,34516.0,14544
718056033,0,44,3,3,4135.0,3334
712574583,0,34,1,1,6376.0,5192
812794983,0,41,3,2,4086.0,7932
812453283,0,42,3,2,3161.0,13692
783554958,0,58,4,1,32090.0,1368
720768258,0,52,3,2,2996.0,4724
714169083,0,48,4,2,34516.0,4959
712257258,1,50,1,2,1457.0,1441
714909858,0,52,2,3,2451.0,5283
712546233,0,51,3,1,2990.0,4065
714311583,0,46,4,3,17023.0,1610
807604233,0,54,3,3,11114.0,5044
721036233,0,61,0,3,9172.0,1836
713929533,1,36,3,2,1707.0,2060
715898058,0,53,2,1,11023.0,1656
719590458,1,44,4,3,1905.0,3120
716984658,0,49,1,2,34516.0,1106
715942683,0,32,3,1,3555.0,2346
715435758,0,42,2,1,3046.0,4711
778740708,0,39,3,3,1902.0,4203
719889408,0,56,4,1,3652.0,1561
715783758,0,40,4,3,25188.0,1513
709972908,0,38,2,1,9874.0,4369
803408733,0,32,2,1,2239.0,2466
715550508,0,45,3,1,2535.0,1312
715948833,0,48,4,2,24931.0,5031
780074733,0,42,1,3,1840.0,4518
715363908,0,44,4,1,4726.0,3658
716059608,0,48,4,3,4894.0,3277
720033033,0,53,2,2,15101.0,13545
788747358,0,50,0,3,5530.0,4836
787481208,0,46,1,3,2762.0,5006
717545808,0,44,4,1,2900.0,4549
718288833,0,31,1,3,5590.0,14643
820868508,0,47,2,4,7106.0,5192
779281233,0,45,3,3,2478.0,4353
710387583,0,55,0,1,3864.0,1018
818259558,0,64,0,2,2294.0,3951
718368333,0,26,0,1,5713.0,3323
719385558,0,62,0,1,1438.3,1281
815596608,0,48,5,1,2866.0,4615
780237033,0,63,1,1,3141.0,1539
788814783,0,39,1,3,9204.0,1820
710899833,1,36,2,1,7758.0,569
708161133,0,45,1,1,6629.0,3891
753606108,0,56,3,1,1438.3,1093
716024808,1,57,1,3,4829.0,938
718567758,0,41,1,4,10682.0,7332
715492983,0,40,3,2,7464.0,4348
719504433,0,63,0,3,18064.0,3434
717646008,0,61,1,2,5686.0,4338
713822208,1,42,2,3,4836.0,1870
710842308,0,41,5,3,2264.0,4150
771400608,0,56,2,1,8204.0,4727
710406633,1,51,3,3,3664.0,1168
709711758,1,45,3,2,1942.0,1853
711666708,1,52,2,3,2233.0,2888
715822008,0,32,1,2,3568.0,1913
811095483,0,48,4,1,21163.0,1732
715054683,0,50,2,3,1645.0,3838
748503708,0,54,1,4,2797.0,1566
711795633,0,65,0,3,3675.0,3798
770901258,0,30,1,1,1512.0,2558
824192658,0,58,3,2,8886.0,4148
712255458,0,37,3,1,8418.0,2879
719222133,0,41,3,3,8919.0,13719
709149408,0,36,2,3,5605.0,2338
713009208,0,54,3,2,2077.0,4292
716600733,1,47,4,3,2033.0,2572
715117008,0,39,5,2,1438.3,4596
789267633,0,54,2,4,2573.0,4404
718116933,0,53,3,3,1438.3,4704
715941633,0,50,0,3,1438.3,3800
715187733,0,26,1,4,5464.0,2473
710653158,0,39,4,1,5024.0,1925
816596583,0,45,2,3,11710.0,1749
823590483,0,62,0,1,2230.0,4027
778932633,0,57,2,3,1629.0,4897
714826758,0,37,3,4,7038.0,2339
822051858,0,26,0,1,1486.0,4535
719836083,0,54,4,4,7477.0,1543
716769783,0,48,2,2,5104.0,3943
715026258,0,50,1,1,6224.0,13503
778984383,0,43,3,3,2692.0,4622
712009083,0,48,3,1,8290.0,8980
720599658,0,49,1,2,1438.3,5104
789396783,0,30,0,3,2112.0,4729
708338958,0,58,1,1,3173.0,3797
712165308,0,45,2,2,7738.0,4255
708154833,1,39,2,3,1438.3,2336
826706208,0,55,3,2,17198.0,4042
711011508,0,43,3,3,1620.0,4387
708434733,0,56,1,3,6735.0,1249
710636208,0,51,3,5,34516.0,3847
713896533,0,42,4,1,9442.0,3157
721274208,1,41,2,3,2201.0,2408
710934033,0,26,0,1,1775.0,2169
790096533,0,55,2,3,8863.0,1512
712142733,0,37,3,3,1910.0,2028
716551533,0,47,1,1,2874.0,4779
756629133,0,61,1,2,2721.0,2088
713188383,0,54,1,2,3084.0,1446
799700208,0,38,2,1,26988.0,3732
712517808,0,42,5,4,3275.0,14830
718136283,0,52,2,1,22103.0,1541
710464683,0,45,3,3,2726.0,5578
710263608,0,53,3,2,11098.0,2156
717336408,1,51,1,3,1952.0,2452
789607983,0,38,3,6,8603.0,1758
711348033,0,50,2,3,5435.0,16202
768655158,0,29,0,3,6224.0,2222
772578858,0,49,1,4,2904.0,3848
788950158,0,36,2,2,34516.0,1283
720512433,1,56,1,4,15219.0,7625
710213508,0,63,1,3,23355.0,8634
712943508,0,48,5,3,6921.0,4608
719686458,0,37,3,4,3908.0,1903
717637908,0,36,2,3,1924.0,4951
813427833,0,45,4,2,2110.0,4812
719318583,1,37,3,3,6866.0,862
823948308,0,48,4,2,6710.0,1727
721012983,0,46,3,1,12935.0,3528
789666333,0,39,2,3,21679.0,15581
713732883,0,38,0,1,1679.0,4771
814219008,0,65,1,2,1456.0,3953
719662458,0,44,2,2,1438.3,1117
720317658,0,43,2,2,5858.0,7916
712092783,1,47,3,2,2437.0,2027
714637908,0,47,4,2,7940.0,15445
720990183,1,54,5,2,14539.0,965
709335558,0,49,3,3,7753.0,3367
789325008,0,49,3,3,7862.0,3645
773270058,0,57,5,2,13427.0,1337
771894558,0,50,3,1,9964.0,1626
712447758,0,46,2,2,11901.0,7998
719018208,1,52,0,4,7210.0,2516
790149483,0,42,3,3,8566.0,4195
780620883,0,49,2,1,7045.0,7381
720731808,1,52,3,3,2437.0,3068
713061558,0,44,2,1,4010.0,1088
817887408,0,39,1,1,6904.0,3485
790168083,0,51,0,2,22741.0,8438
710413533,0,56,2,3,12186.0,4785
718301508,0,41,2,3,9428.0,1457
802890333,0,59,1,1,2182.0,1660
720518283,0,50,2,3,2296.0,5483
771246708,0,40,5,2,31954.0,4371
720563058,0,56,3,1,1816.0,4175
798047583,0,45,4,3,1438.3,4596
719050458,0,62,0,3,2582.0,4041
710803008,0,40,3,3,3125.0,4372
720153258,0,53,2,3,6210.0,3095
712765158,0,26,1,3,2539.0,2386
720353808,1,34,3,2,34516.0,9177
718317258,0,54,3,3,7477.0,3618
710170758,1,32,0,2,4469.0,8314
712757808,0,33,2,2,1544.0,1731
715607958,0,45,2,1,4202.0,4385
710524533,1,38,4,4,4913.0,899
709516458,0,30,0,3,6476.0,2723
710051658,0,46,3,3,18821.0,4402
766021083,1,55,1,5,2114.0,2578
717489033,1,27,0,1,1438.3,2641
718855983,0,49,4,3,13039.0,4010
788440083,0,55,2,3,34516.0,3807
717906783,0,41,5,2,5207.0,1310
711873858,0,43,3,3,3717.0,4667
718142958,0,46,4,3,21839.0,5623
721247883,0,52,2,2,16207.0,3621
827117808,1,45,1,3,9904.0,1152
772590408,0,41,5,3,12114.0,3964
719960133,0,42,3,2,34516.0,3910
711318033,0,47,3,2,2926.0,1304
820648608,0,46,2,1,2552.0,4153
708712833,0,45,5,1,2289.0,4483
712940508,0,39,3,1,4562.0,1896
789297558,0,36,1,3,7049.0,2602
715645908,1,59,0,2,34516.0,8480
780042633,1,37,2,2,31718.0,7432
712022883,0,37,2,1,2204.0,4555
709102458,1,47,2,3,4754.0,2607
720508233,1,62,0,4,17161.0,1898
709476033,0,55,2,1,6577.0,14229
789179583,0,28,1,3,11881.0,4865
802622733,0,44,4,3,3657.0,14802
719532108,0,40,5,2,2813.0,4491
716358033,0,53,1,3,6189.0,5004
720218658,0,40,1,3,3369.0,4501
714560358,0,53,1,2,3234.0,13803
715724808,0,49,3,2,8051.0,4370
720130233,1,48,2,3,1641.0,2536
755399433,0,43,3,1,28634.0,4549
716032233,0,42,2,2,22120.0,3981
716870583,0,36,3,5,2786.0,2853
802600233,0,51,2,1,1438.3,4124
789367083,0,41,2,3,2450.0,3778
823863033,0,52,2,6,34516.0,4254
819684183,0,46,3,5,3492.0,3043
716568708,0,47,2,3,2726.0,1099
810201783,0,26,0,3,3119.0,2740
712190358,0,48,4,3,1843.0,5199
709372608,0,43,4,1,23457.0,7370
717891558,0,49,4,4,3298.0,1052
802276683,0,56,3,3,8022.0,1794
720248208,0,47,3,3,5731.0,1554
767668908,1,46,3,4,13095.0,1552
712586583,0,26,0,3,1643.0,2152
713476758,0,44,4,1,10007.0,4309
719536608,0,49,3,5,2285.0,4944
714850158,0,49,4,1,1963.0,4150
708502908,0,61,2,2,26218.0,3925
721321383,0,50,3,3,2372.0,4418
719325783,1,65,2,2,2954.0,1909
809459733,0,43,4,1,3220.0,13339
711497283,0,54,5,6,2708.0,4237
714572208,0,59,2,3,1438.3,4297
712816833,0,56,0,1,4203.0,1425
813213558,0,53,1,3,2267.0,3709
827332983,0,46,3,2,34516.0,1362
718478883,0,55,2,1,3123.0,4424
710547783,0,57,2,4,4784.0,4912
715815783,0,46,3,2,3429.0,4591
800164083,0,53,1,2,20783.0,3819
770205708,0,31,0,3,4093.0,15495
769183908,0,51,2,3,2109.0,4321
826065258,0,35,2,2,19033.0,16033
743800833,0,53,3,1,2304.0,4505
708450033,0,43,3,2,2605.0,5298
715328658,1,41,5,3,1495.0,2622
823528833,0,50,1,2,2081.0,1337
779906658,0,40,4,2,18806.0,3142
796343058,0,49,2,1,3538.0,1265
714000108,0,40,3,2,6772.0,3658
