Attrition_Flag,Marital_Status,Education_Level,Customer_Age,Dependent_count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1
0,Married,Unknown,46,3,3,4317.0,2517,0.944
0,Married,Graduate,49,3,1,7037.0,0,0.752
0,Single,High School,48,2,2,10227.0,1695,0.875
0,Married,High School,41,3,4,3280.0,2327,0.784
0,Single,High School,45,3,1,1663.0,1112,0.588
0,Married,Graduate,29,0,2,2827.0,1430,0.885
1,Married,Graduate,42,3,3,5791.0,2517,0.69
1,Married,High School,38,3,3,1438.3,0,0.73
0,Single,Uneducated,53,3,2,6836.0,1607,0.524
0,Single,Graduate,39,1,3,2310.0,1306,0.525
0,Single,Uneducated,44,4,2,6426.0,0,0.5920000000000001
0,Unknown,Graduate,57,3,3,5225.0,2290,0.962
0,Single,Unknown,48,5,3,3862.0,0,0.807
0,Single,High School,38,2,2,34516.0,1494,0.588
0,Single,Doctorate,58,0,4,1438.3,0,0.8079999999999999
0,Married,High School,35,1,2,6391.0,2317,0.831
0,Married,Unknown,55,3,2,3436.0,2016,0.901
0,Married,Uneducated,35,3,1,11927.0,675,0.574
0,Married,Uneducated,36,4,3,4228.0,1886,1.0759999999999998
0,Married,Post-Graduate,53,3,3,1438.3,0,0.939
0,Married,Uneducated,50,2,1,5660.0,2401,0.779
0,Divorced,Post-Graduate,29,0,2,2585.0,2008,1.266
0,Married,High School,32,1,2,4116.0,1223,0.73
0,Unknown,Graduate,43,4,3,1971.0,979,1.024
0,Single,Uneducated,47,4,2,2405.0,1540,0.469
0,Married,Graduate,37,1,2,4394.0,885,1.04
0,Unknown,Graduate,52,1,1,2873.0,1714,0.7959999999999999
0,Single,Post-Graduate,42,2,3,3223.0,0,0.593
0,Married,Graduate,37,2,2,1438.3,0,0.741
0,Married,High School,52,2,3,3456.0,2219,0.636
0,Single,Post-Graduate,40,4,1,11642.0,1501,0.935
0,Divorced,College,48,4,3,3745.0,2517,0.672
1,Married,Uneducated,60,1,1,3735.0,1175,1.036
0,Married,Graduate,50,2,2,8220.0,1015,1.063
0,Married,Post-Graduate,54,1,1,2876.0,1267,0.617
0,Single,Unknown,44,3,3,2786.0,1635,0.921
0,Single,College,41,3,3,5841.0,2463,1.047
0,Married,Graduate,39,2,5,1438.3,859,0.8079999999999999
1,Single,Graduate,53,3,3,1625.0,0,0.6890000000000001
0,Divorced,College,48,3,3,2335.0,1845,0.537
1,Single,High School,41,1,3,2372.0,0,0.597
0,Married,Unknown,58,3,1,3603.0,1465,0.63
0,Married,Graduate,47,4,1,16349.0,1925,0.833
0,Single,Unknown,34,4,3,7664.0,1785,0.947
0,Single,College,44,3,3,4539.0,2053,0.705
0,Married,College,51,4,3,4436.0,2222,0.731
0,Married,Graduate,50,1,1,7985.0,0,1.032
0,Single,College,46,4,3,13743.0,0,0.947
1,Married,Uneducated,40,3,1,2694.0,0,0.872
0,Married,Unknown,51,3,4,13933.0,1019,0.875
0,Single,High School,42,3,5,4147.0,1719,0.875
1,Married,Graduate,43,3,2,3523.0,0,0.973
0,Married,Uneducated,48,3,1,3541.0,1444,0.664
0,Married,High School,38,2,1,3140.0,2517,0.8009999999999999
1,Married,High School,40,3,2,6813.0,2332,0.58
0,Married,High School,32,1,3,12024.0,0,0.823
1,Single,Graduate,54,0,2,34516.0,0,0.695
0,Single,Unknown,38,3,2,34516.0,2135,0.488
0,Single,College,36,2,3,1438.3,0,0.579
0,Single,High School,48,4,3,30210.0,1946,0.904
0,Married,Post-Graduate,57,3,3,2525.0,1203,0.725
0,Married,Graduate,44,1,1,34516.0,942,0.75
0,Unknown,Post-Graduate,46,3,1,1438.3,845,0.642
0,Married,Uneducated,58,2,1,6175.0,1166,0.8029999999999999
1,Divorced,Graduate,52,2,3,34516.0,751,0.357
0,Single,High School,27,1,1,4255.0,1748,0.516
0,Married,Uneducated,49,2,3,7819.0,1560,0.8270000000000001
1,Single,Graduate,46,4,3,2881.0,2450,0.629
0,Single,High School,37,2,2,5723.0,1873,0.851
0,Married,High School,46,2,3,11670.0,915,0.892
0,Unknown,Unknown,55,1,2,3258.0,2517,0.985
0,Married,Graduate,37,2,1,1438.3,0,0.7070000000000001
0,Married,College,52,2,1,7879.0,1007,0.726
0,Unknown,High School,61,1,1,8604.0,1075,0.4639999999999999
0,Single,College,39,2,2,12338.0,1277,0.828
0,Single,College,44,1,3,24312.0,1932,1.3119999999999998
1,Unknown,High School,44,4,3,15944.0,0,0.919
0,Single,Graduate,61,1,3,7169.0,629,0.807
0,Married,Graduate,45,4,2,7231.0,1047,0.947
0,Divorced,College,30,2,3,3143.0,1075,0.643
0,Married,Graduate,48,3,1,34516.0,2429,0.742
0,Married,Graduate,41,4,1,5417.0,1904,0.496
0,Married,Uneducated,37,2,3,7607.0,2170,0.377
0,Single,Graduate,50,0,2,2165.0,1392,0.7340000000000001
0,Single,High School,56,4,1,8881.0,2145,0.705
0,Married,Unknown,46,2,3,3123.0,1639,0.7879999999999999
0,Single,Uneducated,32,1,3,33711.0,1437,0.942
0,Single,Graduate,33,3,3,4838.0,1338,0.7070000000000001
0,Married,College,52,3,3,18352.0,1509,0.898
0,Married,Graduate,50,4,3,2845.0,1153,0.836
0,Single,High School,26,0,3,4152.0,0,0.804
0,Unknown,Uneducated,44,4,1,2761.0,0,0.619
0,Single,College,41,3,2,4210.0,1597,0.733
0,Unknown,Unknown,30,1,3,3789.0,1782,0.85
0,Married,Post-Graduate,39,2,3,5471.0,2056,0.465
0,Single,Unknown,36,2,3,5346.0,1539,0.777
0,Married,Post-Graduate,62,0,1,2644.0,2207,0.866
0,Single,Unknown,46,3,1,11814.0,1440,0.7979999999999999
1,Married,Graduate,54,3,3,34516.0,761,0.838
0,Single,College,49,2,3,2018.0,1366,0.964
0,Married,College,36,2,3,3158.0,0,1.209
0,Divorced,Uneducated,46,3,3,11501.0,713,0.84
0,Divorced,Graduate,45,3,3,8121.0,1595,0.743
0,Single,College,49,4,2,17350.0,1817,0.816
0,Married,College,46,3,3,18927.0,887,1.065
0,Single,Unknown,59,2,3,23731.0,1890,0.677
0,Married,High School,50,1,1,2055.0,1276,0.8690000000000001
1,Unknown,Uneducated,47,4,3,18873.0,0,0.636
0,Divorced,Graduate,43,1,3,9535.0,660,0.944
0,Unknown,Graduate,63,1,3,1438.3,0,0.8540000000000001
0,Divorced,Uneducated,51,2,2,23453.0,0,0.727
1,Married,College,50,1,2,1461.0,0,0.563
0,Single,Graduate,59,1,3,6035.0,1392,0.361
1,Married,Graduate,40,3,2,15186.0,0,0.483
0,Single,Uneducated,41,4,3,4388.0,1519,0.787
0,Married,Graduate,52,2,4,34516.0,1938,0.807
0,Unknown,Graduate,53,1,1,2432.0,1554,1.158
0,Married,Graduate,50,1,1,34516.0,925,0.7709999999999999
0,Single,Unknown,45,3,3,9294.0,2000,0.637
0,Divorced,Graduate,27,0,1,13439.0,2003,0.936
0,Married,High School,65,2,2,2658.0,1514,1.193
0,Married,Graduate,48,2,3,4076.0,0,0.8079999999999999
0,Single,Uneducated,34,3,2,2313.0,1775,0.773
0,Single,High School,30,0,1,1536.0,801,0.944
0,Married,Graduate,55,4,1,1438.3,0,0.861
1,Divorced,Doctorate,41,1,3,2029.0,621,1.001
0,Single,Uneducated,45,3,2,2059.0,1118,0.7879999999999999
0,Married,High School,60,2,2,3007.0,1664,0.34
0,Married,Uneducated,56,1,1,3022.0,1627,0.835
0,Married,Graduate,34,3,2,4549.0,990,0.745
0,Married,High School,30,1,3,15795.0,1742,1.022
0,Single,Graduate,38,3,1,13637.0,0,0.5660000000000001
0,Single,Unknown,52,3,3,3028.0,2258,1.058
0,Single,College,46,2,2,1438.3,0,0.757
1,Married,High School,42,3,3,1585.0,1381,0.706
0,Single,High School,40,2,2,2395.0,1437,0.787
0,Single,High School,50,1,3,1560.0,995,0.615
1,Single,Graduate,50,4,3,34516.0,0,0.321
0,Married,High School,47,1,4,20789.0,0,0.82
0,Single,College,42,3,3,6330.0,1573,0.899
0,Single,Uneducated,56,3,3,2258.0,0,0.617
0,Married,Graduate,31,0,3,2917.0,2127,1.074
0,Divorced,Unknown,41,3,2,30733.0,1153,0.987
0,Married,College,44,2,1,1701.0,775,0.847
1,Married,Graduate,56,2,3,15769.0,0,1.041
0,Single,High School,48,2,3,5483.0,535,0.6809999999999999
0,Divorced,Unknown,35,3,2,1511.0,864,0.7120000000000001
0,Married,Graduate,39,2,2,5634.0,2057,1.399
0,Married,College,49,2,3,2154.0,1490,0.727
0,Single,Graduate,61,2,2,2602.0,1441,0.7040000000000001
0,Married,High School,47,5,3,1478.0,792,0.873
0,Single,College,52,2,3,2749.0,1380,0.937
1,Single,Unknown,41,4,2,4428.0,0,0.865
0,Single,High School,46,3,3,34516.0,2040,0.764
0,Divorced,Unknown,48,5,3,20974.0,2249,0.5670000000000001
0,Single,Uneducated,62,0,1,9065.0,641,0.7879999999999999
0,Single,Post-Graduate,37,3,3,2626.0,1736,0.7859999999999999
0,Unknown,Graduate,44,2,2,2561.0,1491,0.733
0,Single,Post-Graduate,50,3,2,31383.0,1688,0.765
0,Married,Graduate,48,4,1,2930.0,773,0.6609999999999999
0,Married,Graduate,50,4,1,11900.0,1796,0.6509999999999999
0,Married,College,60,0,3,1634.0,1155,0.8740000000000001
0,Single,College,54,1,3,2456.0,1654,0.565
0,Married,High School,56,2,3,2238.0,1324,0.762
0,Single,College,36,4,2,2758.0,2168,1.046
0,Divorced,Graduate,45,3,1,3291.0,1607,1.26
0,Single,High School,49,0,1,2221.0,1291,0.785
0,Married,Graduate,41,2,2,14302.0,2097,0.407
0,Single,Unknown,58,1,3,3819.0,1882,0.809
0,Single,Graduate,33,1,2,6551.0,1440,0.629
0,Married,Unknown,59,0,3,1570.0,1028,0.742
0,Unknown,High School,42,3,2,7802.0,1885,0.643
0,Married,High School,43,2,1,2032.0,1008,0.879
1,Single,Uneducated,43,5,3,2689.0,2384,0.365
0,Single,Uneducated,39,1,5,1961.0,0,0.631
0,Unknown,Unknown,43,3,2,20348.0,1732,0.674
0,Married,Uneducated,40,2,2,1794.0,1019,0.6920000000000001
0,Single,Uneducated,61,0,2,19354.0,984,0.956
0,Single,Uneducated,59,2,1,9344.0,1334,0.375
0,Married,Graduate,51,0,2,5862.0,2306,0.807
0,Married,High School,53,3,1,21178.0,1796,1.182
0,Single,Doctorate,42,4,2,3322.0,0,0.758
0,Married,High School,30,0,4,2490.0,1259,1.079
0,Married,Doctorate,58,1,2,1438.3,801,0.595
0,Married,High School,29,1,2,12495.0,2517,0.8270000000000001
0,Single,Graduate,47,4,1,1438.3,703,0.865
0,Married,Graduate,45,4,2,2731.0,1868,0.5329999999999999
0,Single,High School,50,2,2,9690.0,1115,0.542
0,Married,High School,36,4,3,1438.3,0,0.71
0,Single,Unknown,65,0,2,11332.0,633,1.514
0,Single,Unknown,26,0,2,2063.0,1390,0.877
0,Married,High School,41,2,1,1438.3,0,0.66
1,Married,Unknown,50,2,3,1438.3,910,0.66
0,Single,Unknown,50,2,2,32719.0,1650,0.7170000000000001
0,Married,Uneducated,49,3,1,3949.0,1463,1.072
0,Single,Post-Graduate,42,1,3,3453.0,1010,0.8009999999999999
1,Married,High School,59,1,4,5043.0,743,0.805
0,Married,College,27,1,3,1893.0,0,0.691
0,Divorced,Uneducated,47,3,3,1943.0,0,0.494
1,Married,High School,60,0,1,5549.0,0,0.703
0,Married,College,65,1,3,4189.0,0,0.715
0,Married,High School,51,3,3,7319.0,1692,0.701
0,Married,College,49,2,3,10741.0,2517,1.087
1,Married,High School,39,1,2,2024.0,0,0.8009999999999999
0,Single,College,55,1,2,3515.0,2517,1.051
0,Single,Unknown,53,2,2,1543.0,1041,0.92
0,Single,Graduate,63,1,2,7936.0,2081,0.941
0,Unknown,Graduate,44,2,3,4057.0,755,0.873
0,Unknown,High School,43,3,2,2242.0,0,0.6579999999999999
0,Single,Uneducated,49,0,3,16156.0,2517,0.804
0,Unknown,Post-Graduate,45,4,3,2192.0,1464,0.66
0,Single,Uneducated,63,1,3,16312.0,520,0.8059999999999999
0,Married,Graduate,47,5,3,24033.0,612,0.635
1,Single,Graduate,54,2,3,30540.0,0,0.602
0,Married,Graduate,54,2,3,13126.0,2086,0.659
0,Married,Graduate,44,3,2,3384.0,799,0.737
0,Single,High School,37,3,2,2282.0,0,0.741
0,Single,Graduate,40,3,3,6587.0,824,1.262
0,Married,High School,37,2,6,3148.0,0,0.498
0,Single,College,46,4,3,2369.0,1405,0.624
0,Married,Graduate,45,0,3,4096.0,1468,0.627
0,Single,Post-Graduate,57,3,1,34516.0,2293,0.799
0,Married,High School,58,4,3,7803.0,1885,0.531
0,Divorced,Graduate,44,2,3,7065.0,990,0.503
0,Single,Uneducated,53,2,1,22855.0,0,0.741
1,Single,Graduate,51,4,3,4708.0,920,0.544
0,Married,College,31,0,3,34516.0,2032,0.82
0,Married,High School,44,3,3,4135.0,1606,0.7340000000000001
0,Single,Graduate,34,1,1,6376.0,1322,0.7090000000000001
0,Married,College,41,3,2,4086.0,1974,0.775
0,Married,Graduate,42,3,2,3161.0,1788,0.865
0,Single,Graduate,58,4,1,32090.0,0,0.5670000000000001
0,Single,Graduate,52,3,2,2996.0,2147,0.503
0,Single,Post-Graduate,48,4,2,34516.0,1639,0.688
1,Single,High School,50,1,2,1457.0,0,0.493
0,Married,Unknown,52,2,3,2451.0,1733,0.7240000000000001
0,Single,Unknown,51,3,1,2990.0,0,0.598
0,Single,Graduate,46,4,3,17023.0,1084,0.928
0,Married,Graduate,54,3,3,11114.0,2482,1.08
0,Married,High School,61,0,3,9172.0,1567,1.4509999999999998
1,Married,College,36,3,2,1707.0,0,0.319
0,Married,Graduate,53,2,1,11023.0,0,0.539
1,Married,Graduate,44,4,3,1905.0,0,0.845
0,Married,Graduate,49,1,2,34516.0,0,0.507
0,Single,Graduate,32,3,1,3555.0,0,0.813
0,Single,Graduate,42,2,1,3046.0,1231,0.6920000000000001
0,Married,Graduate,39,3,3,1902.0,962,0.534
0,Married,Uneducated,56,4,1,3652.0,1351,0.836
0,Divorced,Graduate,40,4,3,25188.0,1295,0.557
0,Single,Graduate,38,2,1,9874.0,1059,0.664
0,Divorced,High School,32,2,1,2239.0,1338,0.5670000000000001
0,Married,Unknown,45,3,1,2535.0,2440,1.705
0,Married,Graduate,48,4,2,24931.0,1353,0.612
0,Married,Doctorate,42,1,3,1840.0,1565,0.95
0,Married,Uneducated,44,4,1,4726.0,1551,0.544
0,Single,College,48,4,3,4894.0,1505,0.78
0,Single,Post-Graduate,53,2,2,15101.0,1396,0.6920000000000001
0,Divorced,High School,50,0,3,5530.0,2034,0.647
0,Unknown,Unknown,46,1,3,2762.0,1793,0.901
0,Single,Post-Graduate,44,4,1,2900.0,1987,0.667
0,Married,Unknown,31,1,3,5590.0,875,0.86
0,Married,College,47,2,4,7106.0,736,0.687
0,Single,Graduate,45,3,3,2478.0,1748,0.643
0,Married,High School,55,0,1,3864.0,1901,0.289
0,Single,Graduate,64,0,2,2294.0,1582,0.775
0,Unknown,College,26,0,1,5713.0,789,0.6779999999999999
0,Married,College,62,0,1,1438.3,0,0.757
0,Married,Uneducated,48,5,1,2866.0,921,0.654
0,Married,Unknown,63,1,1,3141.0,1819,0.497
0,Single,Uneducated,39,1,3,9204.0,845,0.6729999999999999
1,Married,Graduate,36,2,1,7758.0,1408,0.365
0,Single,Graduate,45,1,1,6629.0,1389,0.828
0,Single,Unknown,56,3,1,1438.3,0,0.503
1,Married,Graduate,57,1,3,4829.0,2418,0.601
0,Married,College,41,1,4,10682.0,1334,0.7020000000000001
0,Married,Post-Graduate,40,3,2,7464.0,2517,0.9
0,Single,Unknown,63,0,3,18064.0,1695,0.838
0,Married,College,61,1,2,5686.0,0,1.027
1,Single,High School,42,2,3,4836.0,493,0.417
0,Single,Uneducated,41,5,3,2264.0,928,0.662
0,Married,Graduate,56,2,1,8204.0,1375,0.915
1,Married,Uneducated,51,3,3,3664.0,0,0.8390000000000001
1,Divorced,Uneducated,45,3,2,1942.0,0,0.366
1,Married,High School,52,2,3,2233.0,1790,0.7979999999999999
0,Married,High School,32,1,2,3568.0,2175,1.368
0,Married,Graduate,48,4,1,21163.0,2517,0.569
0,Single,Uneducated,50,2,3,1645.0,0,0.7709999999999999
0,Single,High School,54,1,4,2797.0,1627,0.413
0,Single,Doctorate,65,0,3,3675.0,0,0.664
0,Married,Graduate,30,1,1,1512.0,810,1.294
0,Single,Post-Graduate,58,3,2,8886.0,0,0.6940000000000001
0,Single,High School,37,3,1,8418.0,2051,0.847
0,Single,Graduate,41,3,3,8919.0,1723,0.848
0,Married,Uneducated,36,2,3,5605.0,1322,1.204
0,Single,Graduate,54,3,2,2077.0,1634,0.7709999999999999
1,Married,Unknown,47,4,3,2033.0,228,0.904
0,Married,Uneducated,39,5,2,1438.3,0,0.677
0,Married,College,54,2,4,2573.0,1760,0.6759999999999999
0,Single,Graduate,53,3,3,1438.3,630,0.667
0,Married,Graduate,50,0,3,1438.3,0,0.718
0,Single,Unknown,26,1,4,5464.0,0,0.7
0,Married,Graduate,39,4,1,5024.0,1613,0.758
0,Married,Doctorate,45,2,3,11710.0,693,0.914
0,Divorced,Graduate,62,0,1,2230.0,1716,0.8109999999999999
0,Married,Graduate,57,2,3,1629.0,1185,0.7659999999999999
0,Single,Uneducated,37,3,4,7038.0,1801,0.7509999999999999
0,Single,Graduate,26,0,1,1486.0,0,0.7340000000000001
0,Married,Unknown,54,4,4,7477.0,1752,0.294
0,Married,Graduate,48,2,2,5104.0,736,0.679
0,Married,Graduate,50,1,1,6224.0,777,0.743
0,Married,High School,43,3,3,2692.0,2039,0.853
0,Unknown,Unknown,48,3,1,8290.0,1030,0.87
0,Married,Unknown,49,1,2,1438.3,0,0.57
0,Single,High School,30,0,3,2112.0,1109,0.693
0,Single,Graduate,58,1,1,3173.0,1713,0.609
0,Single,Doctorate,45,2,2,7738.0,947,0.845
1,Single,Graduate,39,2,3,1438.3,811,0.5710000000000001
0,Single,Graduate,55,3,2,17198.0,0,0.8029999999999999
0,Single,Graduate,43,3,3,1620.0,771,0.675
0,Married,Graduate,56,1,3,6735.0,2289,0.6609999999999999
0,Married,Uneducated,51,3,5,34516.0,0,0.922
0,Single,High School,42,4,1,9442.0,838,0.654
1,Single,High School,41,2,3,2201.0,2104,0.648
0,Single,High School,26,0,1,1775.0,1162,0.93
0,Married,College,55,2,3,8863.0,1301,1.207
0,Married,Post-Graduate,37,3,3,1910.0,1164,0.7440000000000001
0,Single,High School,47,1,1,2874.0,2201,0.718
0,Single,Graduate,61,1,2,2721.0,0,0.7340000000000001
0,Married,College,54,1,2,3084.0,2517,0.6509999999999999
0,Single,Graduate,38,2,1,26988.0,1587,0.968
0,Married,High School,42,5,4,3275.0,1525,0.7490000000000001
0,Single,Uneducated,52,2,1,22103.0,1515,0.506
0,Married,Post-Graduate,45,3,3,2726.0,2127,0.8140000000000001
0,Married,High School,53,3,2,11098.0,821,0.8959999999999999
1,Single,Doctorate,51,1,3,1952.0,1411,0.642
0,Married,High School,38,3,6,8603.0,1046,0.826
0,Married,Graduate,50,2,3,5435.0,1243,0.7490000000000001
0,Married,Unknown,29,0,3,6224.0,1092,0.919
0,Married,Unknown,49,1,4,2904.0,2203,0.7959999999999999
0,Unknown,College,36,2,2,34516.0,1652,0.8540000000000001
1,Single,Uneducated,56,1,4,15219.0,2281,0.8320000000000001
0,Single,High School,63,1,3,23355.0,1061,0.8640000000000001
0,Married,Graduate,48,5,3,6921.0,1023,0.816
0,Married,Graduate,37,3,4,3908.0,1629,0.775
0,Unknown,College,36,2,3,1924.0,971,0.8059999999999999
0,Single,Graduate,45,4,2,2110.0,844,1.109
1,Married,High School,37,3,3,6866.0,2389,0.395
0,Unknown,Post-Graduate,48,4,2,6710.0,1942,0.777
0,Married,Doctorate,46,3,1,12935.0,1417,0.738
0,Single,Graduate,39,2,3,21679.0,1073,0.745
0,Single,Uneducated,38,0,1,1679.0,0,0.6579999999999999
0,Single,Doctorate,65,1,2,1456.0,867,0.725
0,Divorced,Graduate,44,2,2,1438.3,679,0.8590000000000001
0,Single,Graduate,43,2,2,5858.0,961,0.657
1,Single,Doctorate,47,3,2,2437.0,0,0.664
0,Single,Unknown,47,4,2,7940.0,1669,0.696
1,Married,High School,54,5,2,14539.0,0,0.907
0,Married,Uneducated,49,3,3,7753.0,1643,0.7979999999999999
0,Single,College,49,3,3,7862.0,1991,0.654
0,Married,High School,57,5,2,13427.0,0,0.521
0,Single,High School,50,3,1,9964.0,1559,1.873
0,Married,Graduate,46,2,2,11901.0,2517,0.7809999999999999
1,Married,Doctorate,52,0,4,7210.0,0,0.769
0,Single,Uneducated,42,3,3,8566.0,1484,0.807
0,Single,Uneducated,49,2,1,7045.0,1293,0.628
1,Single,Graduate,52,3,3,2437.0,0,0.912
0,Married,Graduate,44,2,1,4010.0,1247,1.376
0,Single,Uneducated,39,1,1,6904.0,1148,0.649
0,Unknown,High School,51,0,2,22741.0,2176,0.6890000000000001
0,Married,Graduate,56,2,3,12186.0,1080,0.8420000000000001
0,Married,High School,41,2,3,9428.0,1765,0.5870000000000001
0,Married,Uneducated,59,1,1,2182.0,1558,0.457
0,Single,Post-Graduate,50,2,3,2296.0,1371,0.604
0,Unknown,Graduate,40,5,2,31954.0,2297,0.516
0,Single,College,56,3,1,1816.0,1052,0.547
0,Married,Uneducated,45,4,3,1438.3,0,0.825
0,Single,Unknown,62,0,3,2582.0,1528,0.7709999999999999
0,Married,Doctorate,40,3,3,3125.0,2041,0.675
0,Single,College,53,2,3,6210.0,1083,0.621
0,Single,High School,26,1,3,2539.0,2162,0.635
1,Unknown,High School,34,3,2,34516.0,0,0.794
0,Single,Uneducated,54,3,3,7477.0,1960,1.008
1,Married,Post-Graduate,32,0,2,4469.0,2331,1.006
0,Married,Uneducated,33,2,2,1544.0,0,0.677
0,Married,Graduate,45,2,1,4202.0,2201,0.7140000000000001
1,Married,College,38,4,4,4913.0,2517,0.348
0,Divorced,Graduate,30,0,3,6476.0,0,0.551
0,Married,Graduate,46,3,3,18821.0,774,0.586
1,Single,College,55,1,5,2114.0,546,0.619
1,Single,High School,27,0,1,1438.3,0,0.7809999999999999
0,Single,High School,49,4,3,13039.0,1840,0.7929999999999999
0,Single,Uneducated,55,2,3,34516.0,1384,0.625
0,Single,Graduate,41,5,2,5207.0,1748,1.073
0,Married,High School,43,3,3,3717.0,1882,0.7959999999999999
0,Single,Graduate,46,4,3,21839.0,960,0.5660000000000001
0,Married,College,52,2,2,16207.0,922,0.635
1,Single,Graduate,45,1,3,9904.0,2513,0.0
0,Married,Unknown,41,5,3,12114.0,1379,0.6759999999999999
0,Single,College,42,3,2,34516.0,904,0.726
0,Single,Graduate,47,3,2,2926.0,0,0.6759999999999999
0,Married,Post-Graduate,46,2,1,2552.0,1879,0.888
0,Married,Graduate,45,5,1,2289.0,1037,0.504
0,Single,Unknown,39,3,1,4562.0,1721,0.8959999999999999
0,Single,Uneducated,36,1,3,7049.0,1932,0.804
1,Single,High School,59,0,2,34516.0,0,0.969
1,Married,Unknown,37,2,2,31718.0,0,0.91
0,Single,High School,37,2,1,2204.0,919,0.7120000000000001
1,Single,High School,47,2,3,4754.0,0,0.618
1,Single,Unknown,62,0,4,17161.0,0,0.552
0,Married,Uneducated,55,2,1,6577.0,1800,0.7859999999999999
0,Divorced,College,28,1,3,11881.0,1488,0.5870000000000001
0,Single,Uneducated,44,4,3,3657.0,0,0.785
0,Married,High School,40,5,2,2813.0,2208,0.877
0,Single,Graduate,53,1,3,6189.0,0,0.5379999999999999
0,Married,Unknown,40,1,3,3369.0,756,0.446
0,Single,Unknown,53,1,2,3234.0,1514,0.846
0,Married,High School,49,3,2,8051.0,2138,0.716
1,Single,High School,48,2,3,1641.0,0,0.7909999999999999
0,Married,Uneducated,43,3,1,28634.0,926,0.622
0,Married,College,42,2,2,22120.0,1805,0.65
0,Married,Unknown,36,3,5,2786.0,1628,1.314
0,Single,Graduate,51,2,1,1438.3,869,0.7909999999999999
0,Single,Uneducated,41,2,3,2450.0,1490,0.747
0,Married,Unknown,52,2,6,34516.0,1473,0.642
0,Single,Graduate,46,3,5,3492.0,1546,1.135
0,Married,Graduate,47,2,3,2726.0,0,0.8440000000000001
0,Single,Graduate,26,0,3,3119.0,1328,0.722
0,Married,Uneducated,48,4,3,1843.0,1802,0.762
0,Married,Uneducated,43,4,1,23457.0,2517,0.6759999999999999
0,Unknown,Graduate,49,4,4,3298.0,2200,0.6779999999999999
0,Married,Graduate,56,3,3,8022.0,1372,0.8959999999999999
0,Divorced,Post-Graduate,47,3,3,5731.0,1577,0.657
1,Married,Graduate,46,3,4,13095.0,1836,0.432
0,Single,Graduate,26,0,3,1643.0,1101,0.713
0,Married,Unknown,44,4,1,10007.0,1586,0.921
0,Single,Graduate,49,3,5,2285.0,1931,0.69
0,Single,Graduate,49,4,1,1963.0,1516,0.872
0,Single,High School,61,2,2,26218.0,0,0.74
0,Married,Doctorate,50,3,3,2372.0,1148,0.872
1,Single,Unknown,65,2,2,2954.0,2517,0.619
0,Single,Unknown,43,4,1,3220.0,0,0.782
0,Married,Unknown,54,5,6,2708.0,1616,0.669
0,Single,Graduate,59,2,3,1438.3,788,0.741
0,Married,High School,56,0,1,4203.0,1965,0.441
0,Single,Doctorate,53,1,3,2267.0,1469,0.716
0,Single,High School,46,3,2,34516.0,2113,0.618
0,Single,College,55,2,1,3123.0,0,0.513
0,Single,Post-Graduate,57,2,4,4784.0,1629,0.706
0,Married,Graduate,46,3,2,3429.0,0,0.637
0,Unknown,Uneducated,53,1,2,20783.0,1257,0.7240000000000001
0,Married,Unknown,31,0,3,4093.0,0,0.6970000000000001
0,Single,Doctorate,51,2,3,2109.0,683,0.593
0,Divorced,Unknown,35,2,2,19033.0,1555,1.001
0,Married,College,53,3,1,2304.0,1144,0.772
0,Unknown,High School,43,3,2,2605.0,2269,0.8809999999999999
1,Married,Post-Graduate,41,5,3,1495.0,0,0.6859999999999999
0,Single,Unknown,50,1,2,2081.0,1235,1.485
0,Single,Doctorate,40,4,2,18806.0,1192,0.745
0,Single,High School,49,2,1,3538.0,0,0.481
0,Divorced,College,40,3,2,6772.0,0,0.483
0,Married,College,45,2,6,16611.0,0,0.954
1,Married,High School,34,2,2,1439.0,0,0.89
0,Divorced,Unknown,44,1,1,13259.0,866,0.81
0,Married,College,54,2,3,4523.0,1841,0.534
0,Single,High School,30,0,1,12917.0,1157,0.6679999999999999
0,Single,Doctorate,42,3,1,11535.0,1527,0.664
0,Unknown,Unknown,48,3,2,2485.0,1651,1.1
1,Married,Graduate,54,2,4,1606.0,0,0.763
0,Married,Unknown,56,1,2,2604.0,1395,0.528
0,Married,Unknown,62,0,2,2964.0,2400,1.296
0,Married,High School,53,0,2,2883.0,1936,0.861
0,Single,High School,26,0,3,3038.0,1460,0.98
0,Single,Doctorate,50,1,1,2826.0,1741,0.669
0,Unknown,Graduate,50,1,1,2652.0,1911,0.831
0,Married,High School,45,3,2,1603.0,0,0.467
0,Unknown,Post-Graduate,55,3,1,15631.0,1305,0.6679999999999999
0,Married,Graduate,35,0,2,3019.0,1462,0.718
